tenant_id,part_number,catalog_type,metric_type,year,month,quantity,source_sheet
videndum,ABGL-SWA01,INV,revenue,2022,,45,Revenue
videndum,ABGL-SWA01,INV,revenue,2023,,20,Revenue
videndum,ABGL-SWA01,INV,revenue,2024,,27,Revenue
videndum,ABGL-SWA01,INV,revenue,2025,2,3,Revenue
videndum,ABGL-SWA01,INV,revenue,2025,3,2,Revenue
videndum,ABGL-SWA01,INV,revenue,2025,4,1,Revenue
videndum,ABGL-SWA01,INV,revenue,2025,5,2,Revenue
videndum,ABGL-SWA01,INV,revenue,2025,6,1,Revenue
videndum,ABGL-SWA01,INV,revenue,2025,7,2,Revenue
videndum,ABGL-SWA01,INV,revenue,2025,9,1,Revenue
videndum,ABGL-SWA01,PKG,revenue,2020,,165,Revenue
videndum,ABGL-SWA01,PKG,revenue,2021,,173,Revenue
videndum,ABGL-SWA01,PKG,revenue,2022,,93,Revenue
videndum,ABGL-SWA01,PKG,revenue,2023,,21,Revenue
videndum,ABGL-SWA01,PKG,revenue,2024,,7,Revenue
videndum,ABGL-SWA01,PKG,revenue,2025,1,1,Revenue
videndum,ABGL-USSTANDARD01,INV,revenue,2020,,1,Revenue
videndum,ABHC-101,INV,revenue,2020,,2,Revenue
videndum,ABHC-101,INV,revenue,2021,,1,Revenue
videndum,ABHD-FH01,INV,revenue,2020,,1,Revenue
videndum,ABHD-FH01,INV,revenue,2021,,1,Revenue
videndum,ABHD-FH01,INV,revenue,2022,,2,Revenue
videndum,ABHD-FH01,INV,revenue,2023,,1,Revenue
videndum,ABHD-FH01,PKG,revenue,2020,,11,Revenue
videndum,ABHD-FH01,PKG,revenue,2021,,2,Revenue
videndum,ABHD-FH01,PKG,revenue,2022,,5,Revenue
videndum,ABHD-LWA01,INV,revenue,2020,,1,Revenue
videndum,ABHD-LWA01,INV,revenue,2021,,8,Revenue
videndum,ABHD-LWA01,INV,revenue,2022,,11,Revenue
videndum,ABHD-LWA01,INV,revenue,2023,,2,Revenue
videndum,ABHD-LWA01,INV,revenue,2024,,-1,Revenue
videndum,ABHD-LWA01,PKG,revenue,2020,,27,Revenue
videndum,ABHD-LWA01,PKG,revenue,2021,,69,Revenue
videndum,ABHD-LWA01,PKG,revenue,2022,,49,Revenue
videndum,ABHD-LWA01,PKG,revenue,2023,,30,Revenue
videndum,ABHD-LWA01,PKG,revenue,2024,,14,Revenue
videndum,ABHD-MWA01,INV,revenue,2020,,4,Revenue
videndum,ABHD-MWA01,INV,revenue,2021,,-1,Revenue
videndum,ABHD-MWA01,INV,revenue,2022,,2,Revenue
videndum,ABHD-MWA01,INV,revenue,2023,,-4,Revenue
videndum,ABHD-MWA01,PKG,revenue,2020,,52,Revenue
videndum,ABHD-MWA01,PKG,revenue,2021,,109,Revenue
videndum,ABHD-MWA01,PKG,revenue,2022,,55,Revenue
videndum,ABHD-MWA01,PKG,revenue,2023,,29,Revenue
videndum,ABHD-MWA01,PKG,revenue,2024,,2,Revenue
videndum,ABHD-MWA01,PKG,revenue,2025,1,1,Revenue
videndum,ABHD-MWA01,PKG,revenue,2025,4,1,Revenue
videndum,ABMFC01,INV,revenue,2020,,2,Revenue
videndum,ABMH-GHK01,INV,revenue,2020,,3,Revenue
videndum,ABMH-GHK01,INV,revenue,2021,,6,Revenue
videndum,ABMH-GHK01,INV,revenue,2022,,1,Revenue
videndum,ABMH-GHK01,PKG,revenue,2020,,57,Revenue
videndum,ABMH-GHK01,PKG,revenue,2021,,39,Revenue
videndum,ABMH-GHK01,PKG,revenue,2022,,4,Revenue
videndum,ABMH-LWRI01,INV,revenue,2021,,6,Revenue
videndum,ABMH-LWRI01,INV,revenue,2022,,1,Revenue
videndum,ABMH-LWRI01,PKG,revenue,2020,,57,Revenue
videndum,ABMH-LWRI01,PKG,revenue,2021,,39,Revenue
videndum,ABMH-LWRI01,PKG,revenue,2022,,4,Revenue
videndum,ABMH-SIDEBKT01,INV,revenue,2020,,3,Revenue
videndum,ABMH-SIDEBKT01,INV,revenue,2021,,4,Revenue
videndum,ABMH-SIDEBKT01,INV,revenue,2025,7,1,Revenue
videndum,ABMH-SIDEBKT01,PKG,revenue,2020,,54,Revenue
videndum,ABMH-SIDEBKT01,PKG,revenue,2021,,39,Revenue
videndum,ABMH-SIDEBKT01,PKG,revenue,2022,,4,Revenue
videndum,ABMH-SUP01,PKG,revenue,2021,,2,Revenue
videndum,ABMH-SUP01,PKG,revenue,2022,,2,Revenue
videndum,ABMH-SWRI01,PKG,revenue,2021,,2,Revenue
videndum,ABMH-SWRI01,PKG,revenue,2022,,2,Revenue
videndum,ABMH-WUP01,INV,revenue,2020,,7,Revenue
videndum,ABMH-WUP01,INV,revenue,2021,,14,Revenue
videndum,ABMH-WUP01,PKG,revenue,2020,,57,Revenue
videndum,ABMH-WUP01,PKG,revenue,2021,,29,Revenue
videndum,ABMH-WUP01,PKG,revenue,2022,,2,Revenue
videndum,ABMH-WWRI01,INV,revenue,2020,,2,Revenue
videndum,ABMH-WWRI01,INV,revenue,2021,,6,Revenue
videndum,ABMH-WWRI01,INV,revenue,2022,,1,Revenue
videndum,ABMH-WWRI01,PKG,revenue,2020,,55,Revenue
videndum,ABMH-WWRI01,PKG,revenue,2021,,37,Revenue
videndum,ABMH-WWRI01,PKG,revenue,2022,,2,Revenue
videndum,ABMJ-CPY01,INV,revenue,2023,,2,Revenue
videndum,ABMJ-PICO01,INV,revenue,2020,,1,Revenue
videndum,ABMON-FOCUS-OLED-SDI01,INV,revenue,2020,,-1,Revenue
videndum,ABMON-MSP/17SDI01,INV,revenue,2020,,6,Revenue
videndum,ABMON-MSP/17SDI01,INV,revenue,2021,,12,Revenue
videndum,ABMON-MSP/17SDI01,INV,revenue,2022,,9,Revenue
videndum,ABMON-MSP/17SDI01,INV,revenue,2023,,-1,Revenue
videndum,ABMON-MSP/17SDI01,INV,revenue,2025,2,1,Revenue
videndum,ABMON-MSP/17SDI01,INV,revenue,2025,3,2,Revenue
videndum,ABMON-MSP/17SDI01,PKG,revenue,2020,,32,Revenue
videndum,ABMON-MSP/17SDI01,PKG,revenue,2021,,60,Revenue
videndum,ABMON-MSP/17SDI01,PKG,revenue,2022,,40,Revenue
videndum,ABMON-MSP/2001,INV,revenue,2021,,-1,Revenue
videndum,ABMON-MSP/2001,PKG,revenue,2020,,1,Revenue
videndum,ABMON-MSP/20SDI01,INV,revenue,2020,,9,Revenue
videndum,ABMON-MSP/20SDI01,INV,revenue,2021,,7,Revenue
videndum,ABMON-MSP/20SDI01,INV,revenue,2022,,6,Revenue
videndum,ABMON-MSP/20SDI01,PKG,revenue,2020,,22,Revenue
videndum,ABMON-MSP/20SDI01,PKG,revenue,2021,,56,Revenue
videndum,ABMON-MSP/20SDI01,PKG,revenue,2022,,26,Revenue
videndum,ABMON-PSP/0801,INV,revenue,2020,,5,Revenue
videndum,ABMON-PSP/0801,INV,revenue,2022,,-1,Revenue
videndum,ABMON-PSP/0801,PKG,revenue,2020,,8,Revenue
videndum,ABMON-PSP/0801,PKG,revenue,2021,,14,Revenue
videndum,ABMON-PSP/0801,PKG,revenue,2022,,9,Revenue
videndum,ABMON-PSP/1201,INV,revenue,2020,,5,Revenue
videndum,ABMON-PSP/1201,INV,revenue,2021,,4,Revenue
videndum,ABMON-PSP/1201,PKG,revenue,2020,,8,Revenue
videndum,ABMON-PSP/1201,PKG,revenue,2021,,20,Revenue
videndum,ABMON-PSP/1201,PKG,revenue,2022,,6,Revenue
videndum,ABMON-PSP/1201,PKG,revenue,2023,,1,Revenue
videndum,ABMON-PSP/1701,INV,revenue,2020,,7,Revenue
videndum,ABMON-PSP/1701,INV,revenue,2021,,14,Revenue
videndum,ABMON-PSP/1701,INV,revenue,2022,,3,Revenue
videndum,ABMON-PSP/1701,INV,revenue,2023,,-3,Revenue
videndum,ABMON-PSP/1701,PKG,revenue,2020,,65,Revenue
videndum,ABMON-PSP/1701,PKG,revenue,2021,,88,Revenue
videndum,ABMON-PSP/1701,PKG,revenue,2022,,19,Revenue
videndum,ABMON-PSP/17/ESP01,INV,revenue,2020,,3,Revenue
videndum,ABMON-PSP/17/ESP01,INV,revenue,2021,,2,Revenue
videndum,ABMON-PSP/17/ESP01,INV,revenue,2022,,1,Revenue
videndum,ABMON-PSP/17/ESP01,PKG,revenue,2020,,5,Revenue
videndum,ABMON-PSP/17/ESP01,PKG,revenue,2021,,5,Revenue
videndum,ABMON-PSP/17/ESP01,PKG,revenue,2022,,3,Revenue
videndum,ABMON-SSP/1001,INV,revenue,2020,,-1,Revenue
videndum,ABMON-SSP/1001,PKG,revenue,2020,,34,Revenue
videndum,ABMON-SSP/1001,PKG,revenue,2021,,38,Revenue
videndum,ABMON-SSP/1001,PKG,revenue,2022,,15,Revenue
videndum,ABMON-SSP/12ULITE01,INV,revenue,2020,,-2,Revenue
videndum,ABMON-SSP/1501,INV,revenue,2021,,-2,Revenue
videndum,ABMON-SSP/1501,PKG,revenue,2020,,43,Revenue
videndum,ABMON-SSP/1501,PKG,revenue,2021,,57,Revenue
videndum,ABMON-SSP/1501,PKG,revenue,2022,,33,Revenue
videndum,ABMON-SSP/1501,PKG,revenue,2023,,5,Revenue
videndum,ABMON-SSP/15ULITE01,PKG,revenue,2021,,1,Revenue
videndum,ABMON-SSP/15ULITE01,PKG,revenue,2022,,1,Revenue
videndum,ABMON-SSP/1701,INV,revenue,2020,,-3,Revenue
videndum,ABMON-SSP/1701,INV,revenue,2022,,-6,Revenue
videndum,ABMON-SSP/1701,INV,revenue,2023,,-1,Revenue
videndum,ABMON-SSP/1701,PKG,revenue,2020,,175,Revenue
videndum,ABMON-SSP/1701,PKG,revenue,2021,,259,Revenue
videndum,ABMON-SSP/1701,PKG,revenue,2022,,180,Revenue
videndum,ABMON-SSP/1701,PKG,revenue,2023,,40,Revenue
videndum,ABMON-SSP/1901,INV,revenue,2021,,1,Revenue
videndum,ABMON-SSP/1901,INV,revenue,2023,,3,Revenue
videndum,ABMON-SSP/1901,PKG,revenue,2020,,41,Revenue
videndum,ABMON-SSP/1901,PKG,revenue,2021,,105,Revenue
videndum,ABMON-SSP/1901,PKG,revenue,2022,,60,Revenue
videndum,ABMON-SSP/1901,PKG,revenue,2023,,5,Revenue
videndum,ABMON-SSP/1901,PKG,revenue,2024,,5,Revenue
videndum,ABMON-SSP/1901,PKG,revenue,2025,1,1,Revenue
videndum,ABMON-SSP/1901,PKG,revenue,2025,9,1,Revenue
videndum,ABMON-TFM/2201,INV,revenue,2020,,-1,Revenue
videndum,ABMON-TFM/2201,INV,revenue,2021,,1,Revenue
videndum,ABMON-TFM/2201,PKG,revenue,2020,,19,Revenue
videndum,ABMON-TFM/2201,PKG,revenue,2021,,31,Revenue
videndum,ABMON-TFM/2201,PKG,revenue,2022,,18,Revenue
videndum,ABMON-TFM/2201,PKG,revenue,2023,,3,Revenue
videndum,ABMRFS-E01,INV,revenue,2020,,-2,Revenue
videndum,ABMRFS-E01,PKG,revenue,2020,,8,Revenue
videndum,ABMRFS-E01,PKG,revenue,2021,,6,Revenue
videndum,ABMRFS-E01,PKG,revenue,2022,,14,Revenue
videndum,ABMRFS-E01,PKG,revenue,2023,,19,Revenue
videndum,ABMT-ARRI01,INV,revenue,2022,,4,Revenue
videndum,ABMT-CAM/LARGE01,INV,revenue,2021,,1,Revenue
videndum,ABMT-CAM/LARGE01,PKG,revenue,2025,4,1,Revenue
videndum,ABMT-CAM/LARGE01,PKG,revenue,2025,6,1,Revenue
videndum,ABMT-CLOCK/LTCVITC01,INV,revenue,2021,,7,Revenue
videndum,ABMT-CLOCK/LTCVITC01,INV,revenue,2022,,13,Revenue
videndum,ABMT-CLOCK/LTCVITC01,INV,revenue,2023,,10,Revenue
videndum,ABMT-CLOCK/LTCVITC01,INV,revenue,2024,,9,Revenue
videndum,ABMT-CW01,INV,revenue,2020,,61,Revenue
videndum,ABMT-CW01,INV,revenue,2021,,139,Revenue
videndum,ABMT-CW01,INV,revenue,2022,,121,Revenue
videndum,ABMT-CW01,INV,revenue,2023,,51,Revenue
videndum,ABMT-CW01,INV,revenue,2024,,14,Revenue
videndum,ABMT-CW01,INV,revenue,2025,2,6,Revenue
videndum,ABMT-CW/EXT01,INV,revenue,2020,,26,Revenue
videndum,ABMT-CW/EXT01,INV,revenue,2021,,57,Revenue
videndum,ABMT-CW/EXT01,INV,revenue,2022,,22,Revenue
videndum,ABMT-CW/EXT01,INV,revenue,2023,,13,Revenue
videndum,ABMT-CW/EXT01,INV,revenue,2024,,18,Revenue
videndum,ABMT-GP01,INV,revenue,2020,,7,Revenue
videndum,ABMT-GP01,INV,revenue,2021,,9,Revenue
videndum,ABMT-GP01,INV,revenue,2022,,1,Revenue
videndum,ABMT-GP01,INV,revenue,2023,,-2,Revenue
videndum,ABMT-GP01,PKG,revenue,2020,,11,Revenue
videndum,ABMT-GP01,PKG,revenue,2021,,30,Revenue
videndum,ABMT-GP01,PKG,revenue,2022,,11,Revenue
videndum,ABMT-GP01,PKG,revenue,2023,,2,Revenue
videndum,ABMT-GP/CAM01,INV,revenue,2020,,1,Revenue
videndum,ABMT-GP/CAM01,INV,revenue,2021,,1,Revenue
videndum,ABMT-GP/CAM01,INV,revenue,2022,,2,Revenue
videndum,ABMT-GP/HH01,INV,revenue,2020,,4,Revenue
videndum,ABMT-GP/HH01,INV,revenue,2021,,28,Revenue
videndum,ABMT-GP/HH01,INV,revenue,2022,,6,Revenue
videndum,ABMT-GP/HH01,INV,revenue,2023,,2,Revenue
videndum,ABMT-MA/SMALL01,PKG,revenue,2020,,13,Revenue
videndum,ABMT-MA/SMALL01,PKG,revenue,2021,,12,Revenue
videndum,ABMT-MA/SMALL01,PKG,revenue,2022,,9,Revenue
videndum,ABMT-MA/SMALL01,PKG,revenue,2023,,6,Revenue
videndum,ABMT-PP01,INV,revenue,2020,,7,Revenue
videndum,ABMT-PP01,INV,revenue,2021,,16,Revenue
videndum,ABMT-PP01,INV,revenue,2022,,13,Revenue
videndum,ABMT-PP01,INV,revenue,2023,,7,Revenue
videndum,ABMT-PP01,INV,revenue,2024,,7,Revenue
videndum,ABMT-PP01,PKG,revenue,2020,,79,Revenue
videndum,ABMT-PP01,PKG,revenue,2021,,151,Revenue
videndum,ABMT-PP01,PKG,revenue,2022,,96,Revenue
videndum,ABMT-PP01,PKG,revenue,2023,,49,Revenue
videndum,ABMT-PP01,PKG,revenue,2024,,14,Revenue
videndum,ABMT-PP01,PKG,revenue,2025,1,1,Revenue
videndum,ABMT-PP01,PKG,revenue,2025,4,1,Revenue
videndum,ABMT-PP/OFFSET01,PKG,revenue,2025,4,1,Revenue
videndum,ABMT-PP/OFFSET01,PKG,revenue,2025,6,1,Revenue
videndum,ABMT-PP/ROD01,INV,revenue,2021,,1,Revenue
videndum,ABMT-PP/ROD01,INV,revenue,2022,,2,Revenue
videndum,ABMT-PP/ROD01,INV,revenue,2024,,4,Revenue
videndum,ABMT-PP/ROD01,INV,revenue,2025,4,3,Revenue
videndum,ABMT-PP/ROD01,PKG,revenue,2020,,3,Revenue
videndum,ABMT-PP/ROD01,PKG,revenue,2021,,8,Revenue
videndum,ABMT-PP/ROD01,PKG,revenue,2022,,12,Revenue
videndum,ABMT-PP/ROD01,PKG,revenue,2023,,3,Revenue
videndum,ABMT-PP/ROD01,PKG,revenue,2024,,2,Revenue
videndum,ABMT-PTZ01,INV,revenue,2020,,7,Revenue
videndum,ABMT-PTZ01,INV,revenue,2021,,18,Revenue
videndum,ABMT-PTZ01,INV,revenue,2022,,9,Revenue
videndum,ABMT-PTZ01,INV,revenue,2023,,17,Revenue
videndum,ABMT-PTZ01,INV,revenue,2024,,8,Revenue
videndum,ABMT-PTZ01,INV,revenue,2025,1,8,Revenue
videndum,ABMT-PTZ01,INV,revenue,2025,3,2,Revenue
videndum,ABMT-PTZ01,INV,revenue,2025,5,23,Revenue
videndum,ABMT-PTZ01,INV,revenue,2025,6,1,Revenue
videndum,ABMT-ROD/LONG01,INV,revenue,2020,,1,Revenue
videndum,ABMT-ROD/LONG01,INV,revenue,2021,,7,Revenue
videndum,ABMT-ROD/LONG01,INV,revenue,2022,,13,Revenue
videndum,ABMT-ROD/LONG01,INV,revenue,2023,,3,Revenue
videndum,ABMT-ROD/LONG01,INV,revenue,2025,3,1,Revenue
videndum,ABMT-ROD/LONG01,INV,revenue,2025,8,1,Revenue
videndum,ABMT-ROD/LONG01,PKG,revenue,2020,,4,Revenue
videndum,ABMT-ROD/LONG01,PKG,revenue,2021,,11,Revenue
videndum,ABMT-ROD/LONG01,PKG,revenue,2022,,7,Revenue
videndum,ABMT-ROD/LONG01,PKG,revenue,2023,,9,Revenue
videndum,ABMT-ROD/LONG01,PKG,revenue,2024,,2,Revenue
videndum,ABMT-ROD/SHORT01,INV,revenue,2021,,1,Revenue
videndum,ABMT-ROD/SHORT01,INV,revenue,2022,,2,Revenue
videndum,ABMT-ROD/SHORT01,INV,revenue,2023,,2,Revenue
videndum,ABMT-ROD/SHORT01,INV,revenue,2024,,3,Revenue
videndum,ABMT-ROD/SHORT01,PKG,revenue,2020,,3,Revenue
videndum,ABMT-ROD/SHORT01,PKG,revenue,2021,,8,Revenue
videndum,ABMT-ROD/SHORT01,PKG,revenue,2022,,12,Revenue
videndum,ABMT-ROD/SHORT01,PKG,revenue,2023,,3,Revenue
videndum,ABMT-ROD/SHORT01,PKG,revenue,2024,,2,Revenue
videndum,ABMT-SSP/COMP10L01,PKG,revenue,2020,,5,Revenue
videndum,ABMT-SSP/COMP10L01,PKG,revenue,2021,,1,Revenue
videndum,ABMT-SSP/COMP17L01,PKG,revenue,2020,,13,Revenue
videndum,ABMT-SSP/COMP17L01,PKG,revenue,2021,,12,Revenue
videndum,ABMT-SSP/COMP17L01,PKG,revenue,2022,,1,Revenue
videndum,ABMT-SSP/COMP17L01,PKG,revenue,2024,,2,Revenue
videndum,ABMT-SSP/COMPIPADL01,INV,revenue,2020,,-1,Revenue
videndum,ABMT-SSP/COMPIPADL01,PKG,revenue,2020,,44,Revenue
videndum,ABMT-SSP/COMPIPADL01,PKG,revenue,2021,,29,Revenue
videndum,ABMT-SSP/COMPIPADL01,PKG,revenue,2022,,19,Revenue
videndum,ABMT-SSP/COMPIPADL01,PKG,revenue,2023,,1,Revenue
videndum,ABMT-SSP/COMPIPADL01,PKG,revenue,2024,,1,Revenue
videndum,ABMT-SSP/COMPLETE1001,PKG,revenue,2020,,29,Revenue
videndum,ABMT-SSP/COMPLETE1001,PKG,revenue,2021,,37,Revenue
videndum,ABMT-SSP/COMPLETE1001,PKG,revenue,2022,,15,Revenue
videndum,ABMT-SSP/COMPLETE1701,INV,revenue,2020,,-1,Revenue
videndum,ABMT-SSP/COMPLETE1701,INV,revenue,2021,,-3,Revenue
videndum,ABMT-SSP/COMPLETE1701,INV,revenue,2022,,-4,Revenue
videndum,ABMT-SSP/COMPLETE1701,INV,revenue,2023,,-3,Revenue
videndum,ABMT-SSP/COMPLETE1701,PKG,revenue,2020,,270,Revenue
videndum,ABMT-SSP/COMPLETE1701,PKG,revenue,2021,,402,Revenue
videndum,ABMT-SSP/COMPLETE1701,PKG,revenue,2022,,272,Revenue
videndum,ABMT-SSP/COMPLETE1701,PKG,revenue,2023,,48,Revenue
videndum,ABMT-SSP/COMPLETE1701,PKG,revenue,2024,,3,Revenue
videndum,ABMT-SSP/COMPLETE1701,PKG,revenue,2025,1,1,Revenue
videndum,ABMT-SSP/COMPLETE1701,PKG,revenue,2025,3,1,Revenue
videndum,ABMT-SSP/COMPLETE1701,PKG,revenue,2025,9,1,Revenue
videndum,ABMT-SSP/COMPLETEIPAD01,PKG,revenue,2020,,46,Revenue
videndum,ABMT-SSP/COMPLETEIPAD01,PKG,revenue,2021,,53,Revenue
videndum,ABMT-SSP/COMPLETEIPAD01,PKG,revenue,2022,,44,Revenue
videndum,ABMT-SSP/COMPLETEIPAD01,PKG,revenue,2023,,11,Revenue
videndum,ABMT-SSP/COMPLETEIPAD01,PKG,revenue,2024,,6,Revenue
videndum,ABMT-SSP/COMPLETEIPAD01,PKG,revenue,2025,1,1,Revenue
videndum,ABMT-SSP/COMPULITE01,INV,revenue,2020,,-2,Revenue
videndum,ABMT-SSP/COMPULITE01,PKG,revenue,2021,,30,Revenue
videndum,ABMT-SSP/COMPULITE01,PKG,revenue,2022,,1,Revenue
videndum,ABMT-SSP/DSLR01,INV,revenue,2020,,7,Revenue
videndum,ABMT-SSP/DSLR01,INV,revenue,2021,,14,Revenue
videndum,ABMT-SSP/DSLR01,INV,revenue,2022,,9,Revenue
videndum,ABMT-SSP/DSLR01,INV,revenue,2023,,3,Revenue
videndum,ABMT-SSP/DSLR01,PKG,revenue,2020,,23,Revenue
videndum,ABMT-SSP/DSLR01,PKG,revenue,2021,,26,Revenue
videndum,ABMT-SSP/DSLR01,PKG,revenue,2022,,8,Revenue
videndum,ABMT-SSP/DSLR01,PKG,revenue,2023,,1,Revenue
videndum,ABMT-SSP/DSLR/00101,INV,revenue,2020,,3,Revenue
videndum,ABMT-SSP/DSLR/00101,INV,revenue,2021,,2,Revenue
videndum,ABMT-SSP/DSLR/00101,INV,revenue,2022,,1,Revenue
videndum,ABMT-SSP/DSLR/00101,PKG,revenue,2020,,23,Revenue
videndum,ABMT-SSP/DSLR/00101,PKG,revenue,2021,,26,Revenue
videndum,ABMT-SSP/DSLR/00101,PKG,revenue,2022,,8,Revenue
videndum,ABMT-SSP/DSLR/00101,PKG,revenue,2023,,1,Revenue
videndum,ABMT-SSP/DSLR/00201,INV,revenue,2020,,1,Revenue
videndum,ABMT-SSP/DSLR/00201,INV,revenue,2023,,-2,Revenue
videndum,ABMT-SSP/DSLR/00201,PKG,revenue,2020,,41,Revenue
videndum,ABMT-SSP/DSLR/00201,PKG,revenue,2021,,53,Revenue
videndum,ABMT-SSP/DSLR/00201,PKG,revenue,2022,,15,Revenue
videndum,ABMT-SSP/DSLR/00201,PKG,revenue,2023,,9,Revenue
videndum,ABMT-TFM01,INV,revenue,2021,,7,Revenue
videndum,ABMT-TFM01,INV,revenue,2022,,1,Revenue
videndum,ABMT-TFM01,INV,revenue,2023,,5,Revenue
videndum,ABMT-TFM01,INV,revenue,2024,,3,Revenue
videndum,ABMT-TFM01,PKG,revenue,2020,,9,Revenue
videndum,ABMT-TFM01,PKG,revenue,2021,,21,Revenue
videndum,ABMT-TFM01,PKG,revenue,2022,,16,Revenue
videndum,ABMT-TFM01,PKG,revenue,2023,,21,Revenue
videndum,ABMT-TFM01,PKG,revenue,2024,,8,Revenue
videndum,ABP7008-000101,PKG,revenue,2025,2,2,Revenue
videndum,ABP7008-000201,INV,revenue,2024,,-2,Revenue
videndum,ABP7008-000201,PKG,revenue,2022,,34,Revenue
videndum,ABP7008-000201,PKG,revenue,2023,,47,Revenue
videndum,ABP7008-000201,PKG,revenue,2024,,8,Revenue
videndum,ABP7008-000201,PKG,revenue,2025,1,1,Revenue
videndum,ABP7008-000201,PKG,revenue,2025,3,6,Revenue
videndum,ABP7008-000201,PKG,revenue,2025,4,1,Revenue
videndum,ABP7008-001101,INV,revenue,2024,,-1,Revenue
videndum,ABP7008-001101,INV,revenue,2025,2,-3,Revenue
videndum,ABP7008-001101,PKG,revenue,2022,,16,Revenue
videndum,ABP7008-001101,PKG,revenue,2023,,67,Revenue
videndum,ABP7008-001101,PKG,revenue,2024,,53,Revenue
videndum,ABP7008-001101,PKG,revenue,2025,1,4,Revenue
videndum,ABP7008-001101,PKG,revenue,2025,2,11,Revenue
videndum,ABP7008-001101,PKG,revenue,2025,3,1,Revenue
videndum,ABP7008-001101,PKG,revenue,2025,4,12,Revenue
videndum,ABP7008-001101,PKG,revenue,2025,6,3,Revenue
videndum,ABP7008-001101,PKG,revenue,2025,7,2,Revenue
videndum,ABP7008-001101,PKG,revenue,2025,8,2,Revenue
videndum,ABP7008-001101,PKG,revenue,2025,9,5,Revenue
videndum,ABP7008-001101,PKG,revenue,2025,10,1,Revenue
videndum,ABP7008-001201,PKG,revenue,2022,,21,Revenue
videndum,ABP7008-001201,PKG,revenue,2023,,64,Revenue
videndum,ABP7008-001201,PKG,revenue,2024,,62,Revenue
videndum,ABP7008-001201,PKG,revenue,2025,1,6,Revenue
videndum,ABP7008-001201,PKG,revenue,2025,2,3,Revenue
videndum,ABP7008-001201,PKG,revenue,2025,3,2,Revenue
videndum,ABP7008-001201,PKG,revenue,2025,4,6,Revenue
videndum,ABP7008-001201,PKG,revenue,2025,5,7,Revenue
videndum,ABP7008-001201,PKG,revenue,2025,6,2,Revenue
videndum,ABP7008-001201,PKG,revenue,2025,7,1,Revenue
videndum,ABP7008-001201,PKG,revenue,2025,8,1,Revenue
videndum,ABP7008-001201,PKG,revenue,2025,9,4,Revenue
videndum,ABP7008-498101,PKG,revenue,2024,,10,Revenue
videndum,ABP7008-498101,PKG,revenue,2025,1,6,Revenue
videndum,ABP7008-498101,PKG,revenue,2025,2,2,Revenue
videndum,ABP7008-498101,PKG,revenue,2025,3,6,Revenue
videndum,ABP7008-498101,PKG,revenue,2025,4,1,Revenue
videndum,ABP7008-498101,PKG,revenue,2025,5,2,Revenue
videndum,ABP7008-498101,PKG,revenue,2025,6,1,Revenue
videndum,ABP7008-498101,PKG,revenue,2025,7,2,Revenue
videndum,ABP7008-498101,PKG,revenue,2025,9,2,Revenue
videndum,ABP7009-000101,INV,revenue,2023,,11,Revenue
videndum,ABP7009-000101,INV,revenue,2024,,3,Revenue
videndum,ABP7009-000101,INV,revenue,2025,1,-1,Revenue
videndum,ABP7009-000101,INV,revenue,2025,2,-3,Revenue
videndum,ABP7009-000101,PKG,revenue,2022,,6,Revenue
videndum,ABP7009-000101,PKG,revenue,2023,,42,Revenue
videndum,ABP7009-000101,PKG,revenue,2024,,43,Revenue
videndum,ABP7009-000101,PKG,revenue,2025,1,3,Revenue
videndum,ABP7009-000101,PKG,revenue,2025,2,6,Revenue
videndum,ABP7009-000101,PKG,revenue,2025,3,1,Revenue
videndum,ABP7009-000101,PKG,revenue,2025,4,9,Revenue
videndum,ABP7009-000101,PKG,revenue,2025,5,4,Revenue
videndum,ABP7009-000101,PKG,revenue,2025,6,1,Revenue
videndum,ABP7009-000101,PKG,revenue,2025,8,2,Revenue
videndum,ABP7009-000101,PKG,revenue,2025,9,1,Revenue
videndum,ABP7010-000101,INV,revenue,2024,,-2,Revenue
videndum,ABP7010-000101,PKG,revenue,2023,,28,Revenue
videndum,ABP7010-000101,PKG,revenue,2024,,24,Revenue
videndum,ABP7010-000101,PKG,revenue,2025,2,1,Revenue
videndum,ABP7010-000101,PKG,revenue,2025,3,2,Revenue
videndum,ABP7010-000101,PKG,revenue,2025,4,2,Revenue
videndum,ABP7010-000101,PKG,revenue,2025,5,8,Revenue
videndum,ABP7010-000101,PKG,revenue,2025,7,3,Revenue
videndum,ABP7010-000101,PKG,revenue,2025,8,6,Revenue
videndum,ABP7010-000101,PKG,revenue,2025,9,4,Revenue
videndum,ABP7010-000201,INV,revenue,2024,,-3,Revenue
videndum,ABP7010-000201,INV,revenue,2025,7,1,Revenue
videndum,ABP7010-000201,PKG,revenue,2023,,60,Revenue
videndum,ABP7010-000201,PKG,revenue,2024,,54,Revenue
videndum,ABP7010-000201,PKG,revenue,2025,1,4,Revenue
videndum,ABP7010-000201,PKG,revenue,2025,2,5,Revenue
videndum,ABP7010-000201,PKG,revenue,2025,3,6,Revenue
videndum,ABP7010-000201,PKG,revenue,2025,4,4,Revenue
videndum,ABP7010-000201,PKG,revenue,2025,5,3,Revenue
videndum,ABP7010-000201,PKG,revenue,2025,6,1,Revenue
videndum,ABP7010-000201,PKG,revenue,2025,7,7,Revenue
videndum,ABP7010-000201,PKG,revenue,2025,8,3,Revenue
